Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed
2015-04-29,Newcastle,12.2,NA,7,NA,NA
2015-04-30,Newcastle,NA,20.7,5,NA,NA
2015-05-01,Newcastle,12.7,20.4,10,NA,NA
2015-05-02,Newcastle,14.4,22.4,20,NA,NA
2015-05-03,Newcastle,18.4,21.9,30.8,NA,NA
2015-05-04,Newcastle,17.5,21,4.2,NA,NA
2015-05-05,Newcastle,15.1,26.8,0,NA,NA
2015-05-06,Newcastle,14.5,20.7,0.1,NA,NA
2015-05-07,Newcastle,9.8,20.8,0,NA,NA
2015-05-08,Newcastle,7.5,19.8,0,NA,NA
2015-05-09,Newcastle,8.8,20,0,NA,NA
2015-05-10,Newcastle,10.4,21,0,NA,NA
2015-05-11,Newcastle,14.2,21.7,0,NA,NA
2015-05-12,Newcastle,12.2,22.1,0,NA,NA
2015-05-13,Newcastle,10.8,18.7,0,NA,NA
2015-05-14,Newcastle,6,18.8,0,NA,NA
2015-05-15,Newcastle,8.2,20.2,0,NA,NA
2015-05-16,Newcastle,13.2,18.7,5.4,NA,NA
2015-05-17,Newcastle,10.5,19.8,12,NA,NA
2015-05-18,Newcastle,14,19.4,0.2,NA,NA
2015-05-19,Newcastle,12,NA,0.1,NA,NA
2015-05-20,Newcastle,NA,23.8,0,NA,NA
2015-05-21,Newcastle,12.7,22.3,2.6,NA,NA
2015-05-22,Newcastle,13.5,16.5,0.8,NA,NA
2015-05-23,Newcastle,11.3,17.5,41.2,NA,NA
2015-05-24,Newcastle,7.5,19.5,0,NA,NA
2015-05-25,Newcastle,8.4,19.8,0.1,NA,NA
2015-05-26,Newcastle,7.8,NA,0,NA,NA
2015-05-27,Newcastle,NA,19.4,0,NA,NA
2015-05-28,Newcastle,10,22.4,0,NA,NA
2015-05-29,Newcastle,13.5,19.2,0.4,NA,NA
2015-05-30,Newcastle,11.2,20.7,1,NA,NA
2015-05-31,Newcastle,13.2,15.7,4,NA,NA
2015-06-01,Newcastle,9.2,16.8,6.3,NA,NA
2015-06-02,Newcastle,3.4,16.2,0,NA,NA
2015-06-03,Newcastle,4.9,18.2,0,NA,NA
2015-06-04,Newcastle,4.8,17,0,NA,NA
2015-06-05,Newcastle,6.2,15.5,1.6,NA,NA
2015-06-06,Newcastle,6.2,20.4,0,NA,NA
2015-06-07,Newcastle,7,20.2,0.1,NA,NA
2015-06-08,Newcastle,NA,21.2,0.1,NA,NA
2015-06-09,Newcastle,9.2,22.7,0,NA,NA
2015-06-10,Newcastle,12,18.5,0,NA,NA
2015-06-11,Newcastle,13.2,17.2,4.2,NA,NA
2015-06-12,Newcastle,12.4,17,1.8,NA,NA
2015-06-13,Newcastle,12.8,20.7,0,NA,NA
2015-06-14,Newcastle,7.6,20.4,0,NA,NA
2015-06-15,Newcastle,8.4,18.7,0,NA,NA
2015-06-16,Newcastle,11.2,18.4,0.8,NA,NA
2015-06-17,Newcastle,13.7,16.7,11.4,NA,NA
2015-06-18,Newcastle,10.5,18.7,3.8,NA,NA
2015-06-19,Newcastle,9.7,14,1,NA,NA
2015-06-20,Newcastle,7.8,15.7,10.6,NA,NA
2015-06-21,Newcastle,7,16,0,NA,NA
2015-06-22,Newcastle,5.4,17.6,0.2,NA,NA
2015-06-23,Newcastle,5.8,18.7,0.1,NA,NA
2015-06-24,Newcastle,8.6,18.2,0.1,NA,NA
2015-06-25,Newcastle,10.2,21.2,0,NA,NA
2015-06-26,Newcastle,11.4,18.7,43,NA,NA
2015-06-27,Newcastle,6.4,19,0,NA,NA
2015-06-28,Newcastle,5.5,19.2,0.2,NA,NA
2015-06-29,Newcastle,7.9,19.8,0,NA,NA
2015-06-30,Newcastle,7.3,15.2,0.2,NA,NA
2015-07-01,Newcastle,8.2,17.2,0,NA,NA
2015-07-02,Newcastle,5.6,15.5,0,NA,NA
2015-07-03,Newcastle,6.8,16,0,NA,NA
2015-07-04,Newcastle,NA,17.2,0,NA,NA
2015-07-05,Newcastle,2.5,18.2,0,NA,NA
2015-07-06,Newcastle,5.8,16.8,0,NA,NA
2015-07-07,Newcastle,5.8,17.3,0,NA,NA
2015-07-08,Newcastle,8.9,16.4,0,NA,NA
2015-07-09,Newcastle,5.7,18.2,0.6,NA,NA
2015-07-10,Newcastle,6.2,20.2,0,NA,NA
2015-07-11,Newcastle,8.2,19.8,0.4,NA,NA
2015-07-12,Newcastle,6.7,13,4,NA,NA
2015-07-13,Newcastle,NA,16.8,0,NA,NA
2015-07-14,Newcastle,7.8,16.7,2.6,NA,NA
2015-07-15,Newcastle,5.4,16.7,0,NA,NA
2015-07-16,Newcastle,5.2,15.5,0,NA,NA
2015-07-17,Newcastle,5.1,NA,0,NA,NA
2015-07-18,Newcastle,6.2,15.7,1.2,NA,NA
2015-07-19,Newcastle,8.5,NA,2.2,NA,NA
2015-07-20,Newcastle,NA,17,9.8,NA,NA
2015-07-21,Newcastle,5.5,NA,0.4,NA,NA
2015-07-22,Newcastle,NA,18.8,0,NA,NA
2015-07-23,Newcastle,7,18.7,1.4,NA,NA
2015-07-24,Newcastle,9.3,19.2,0.2,NA,NA
2015-07-25,Newcastle,10.9,20,2.8,NA,NA
2015-07-26,Newcastle,9.7,20,0,NA,NA
2015-07-27,Newcastle,7.5,15.8,0,NA,NA
2015-07-28,Newcastle,NA,17.2,0,NA,NA
2015-07-29,Newcastle,4.6,17.8,0,NA,NA
2015-07-30,Newcastle,5.3,19.7,0,NA,NA
2015-07-31,Newcastle,9.2,21.2,0,NA,NA
2015-08-01,Newcastle,5.4,23.7,0,NA,NA
2015-08-02,Newcastle,9.8,28.7,0,NA,NA
2015-08-03,Newcastle,10.8,NA,0,NA,NA
2015-08-04,Newcastle,6.4,NA,0,NA,NA
2015-08-05,Newcastle,4,15.5,0,NA,NA
2015-08-06,Newcastle,5.5,17,0,NA,NA
2015-08-07,Newcastle,4.2,18.2,0,NA,NA
2015-08-08,Newcastle,4.5,17.2,0,NA,NA
2015-08-09,Newcastle,4.3,18.8,0,NA,NA
2015-08-10,Newcastle,7.4,20,0,NA,NA
2015-08-11,Newcastle,5.4,22.2,0,NA,NA
2015-08-12,Newcastle,4,19.3,0,NA,NA
2015-08-13,Newcastle,7.9,19.8,0,NA,NA
2015-08-14,Newcastle,4.5,18.8,0,NA,NA
2015-08-15,Newcastle,4.6,16.8,0,NA,NA
2015-08-16,Newcastle,10.5,20.2,2.2,NA,NA
2015-08-17,Newcastle,7.2,19.8,0.2,NA,NA
2015-08-18,Newcastle,5.8,17.7,0,NA,NA
2015-08-19,Newcastle,5.8,NA,0,NA,NA
2015-08-20,Newcastle,8.2,21.4,0,NA,NA
2015-08-21,Newcastle,7.6,23.8,0,NA,NA
2015-08-22,Newcastle,11.5,27.2,0,NA,NA
2015-08-23,Newcastle,14.2,16.2,7.8,NA,NA
2015-08-24,Newcastle,14.8,18.4,13,NA,NA
2015-08-25,Newcastle,13.6,20.6,3,NA,NA
2015-08-26,Newcastle,12.7,19.2,0.2,NA,NA
2015-08-27,Newcastle,11.5,19,0,NA,NA
2015-08-28,Newcastle,9.5,20,0.2,NA,NA
2015-08-29,Newcastle,7.5,20.1,0,NA,NA
2015-08-30,Newcastle,4.7,19.2,0,NA,NA
2015-08-31,Newcastle,8.4,19,0,NA,NA
2015-09-01,Newcastle,5.9,20.7,0.8,NA,NA
2015-09-02,Newcastle,6,20.5,0,NA,NA
2015-09-03,Newcastle,11.2,18,3,NA,NA
2015-09-04,Newcastle,12.7,16.7,5,NA,NA
2015-09-05,Newcastle,9.6,20.5,4.8,NA,NA
2015-09-06,Newcastle,12,19.2,8.2,NA,NA
2015-09-07,Newcastle,9.2,24,0,NA,NA
2015-09-08,Newcastle,6.4,22,0,NA,NA
2015-09-09,Newcastle,NA,20.8,0,NA,NA
2015-09-10,Newcastle,10.6,18,0,NA,NA
2015-09-11,Newcastle,NA,21.3,0,NA,NA
2015-09-12,Newcastle,8.5,25.8,0,NA,NA
2015-09-13,Newcastle,10.2,24.3,0,NA,NA
2015-09-14,Newcastle,12,25.2,0,NA,NA
2015-09-15,Newcastle,15.4,28.2,0,NA,NA
2015-09-16,Newcastle,10.5,21.2,0,NA,NA
2015-09-17,Newcastle,12.2,18.9,0,NA,NA
2015-09-18,Newcastle,12.5,19.2,5.6,NA,NA
2015-09-19,Newcastle,12.8,20,2.2,NA,NA
2015-09-20,Newcastle,13.2,19.9,58.2,NA,NA
2015-09-21,Newcastle,11.5,24.3,1.8,NA,NA
2015-09-22,Newcastle,11.4,NA,0.8,NA,NA
2015-09-23,Newcastle,NA,21,NA,NA,NA
2015-09-24,Newcastle,7.2,16.7,8.8,NA,NA
2015-09-25,Newcastle,9.8,16.6,15.6,NA,NA
2015-09-26,Newcastle,11.5,18.8,8.6,NA,NA
2015-09-27,Newcastle,11.2,18.2,4.4,NA,NA
2015-09-28,Newcastle,8.2,21.5,0,NA,NA
2015-09-29,Newcastle,8.8,25.5,0,NA,NA
2015-09-30,Newcastle,11,22.2,0,NA,NA
2015-10-01,Newcastle,NA,25.6,0,NA,NA
2015-10-02,Newcastle,15.5,24.3,0,NA,NA
2015-10-03,Newcastle,12.4,31.3,0,NA,NA
2015-10-04,Newcastle,15,35.1,0,NA,NA
2015-10-05,Newcastle,14.2,35.5,0,NA,NA
2015-10-06,Newcastle,15.1,34.8,0,NA,NA
2015-10-07,Newcastle,15.4,21.2,0,NA,NA
2015-10-08,Newcastle,15.8,21.2,0,NA,NA
2015-10-09,Newcastle,13.8,25.2,0,NA,NA
2015-10-10,Newcastle,NA,26.5,0,NA,NA
2015-10-11,Newcastle,12.8,25.8,0,NA,NA
2015-10-12,Newcastle,15,30.2,9.4,NA,NA
2015-10-13,Newcastle,19.2,23.2,0,NA,NA
2015-10-14,Newcastle,16.8,24.8,0.6,NA,NA
2015-10-15,Newcastle,15,26.7,0,NA,NA
2015-10-16,Newcastle,14.6,31.2,0,NA,NA
2015-10-17,Newcastle,16.8,25.2,0,NA,NA
2015-10-18,Newcastle,19.5,22,1.2,NA,NA
2015-10-19,Newcastle,17,27.2,0.4,NA,NA
2015-10-20,Newcastle,15.4,30.7,0,NA,NA
2015-10-21,Newcastle,17.6,33.5,0,NA,NA
2015-10-22,Newcastle,17.4,NA,5.6,NA,NA
2015-10-23,Newcastle,12.2,21.2,14,NA,NA
2015-10-24,Newcastle,11.5,23.2,0.4,NA,NA
2015-10-25,Newcastle,13,26.8,0,NA,NA
2015-10-26,Newcastle,15.8,NA,0,NA,NA
2015-10-27,Newcastle,NA,33.8,NA,NA,NA
2015-10-28,Newcastle,13.4,21.8,NA,NA,NA
2015-10-29,Newcastle,13.5,23.4,18,NA,NA
2015-10-30,Newcastle,13.1,24.6,0,NA,NA
2015-10-31,Newcastle,14.5,25.8,0,NA,NA
2015-11-01,Newcastle,15.7,29,0,NA,NA
2015-11-02,Newcastle,18,31.2,1.8,NA,NA
2015-11-03,Newcastle,20.2,22.6,1,NA,NA
2015-11-04,Newcastle,18.7,21.7,17,NA,NA
2015-11-05,Newcastle,16.7,24.2,12,NA,NA
2015-11-06,Newcastle,17.7,30,2,NA,NA
2015-11-07,Newcastle,17,NA,2,NA,NA
2015-11-08,Newcastle,NA,25.4,NA,NA,NA
2015-11-09,Newcastle,15,23,10.4,NA,NA
2015-11-10,Newcastle,13.4,26.5,0,NA,NA
2015-11-11,Newcastle,16.2,25.2,0,NA,NA
2015-11-12,Newcastle,16.9,28,0,NA,NA
2015-11-13,Newcastle,17.4,29.5,3,NA,NA
2015-11-14,Newcastle,16.8,20.2,25,NA,NA
2015-11-15,Newcastle,16.3,22,11,NA,NA
2015-11-16,Newcastle,17.6,22.2,4,NA,NA
2015-11-17,Newcastle,12.8,25.8,0.8,NA,NA
2015-11-18,Newcastle,14.6,34.7,0,NA,NA
2015-11-19,Newcastle,17.6,31.8,0,NA,NA
2015-11-20,Newcastle,20,39.7,0,NA,NA
2015-11-21,Newcastle,20.5,24.7,0,NA,NA
2015-11-22,Newcastle,18.1,27.8,0,NA,NA
2015-11-23,Newcastle,15.4,29.8,0,NA,NA
2015-11-24,Newcastle,17.4,26,0,NA,NA
2015-11-25,Newcastle,15.4,31.6,0,NA,NA
2015-11-26,Newcastle,20,40.5,0,NA,NA
2015-11-27,Newcastle,18.6,22.7,0,NA,NA
2015-11-28,Newcastle,18.4,24.2,0,NA,NA
2015-11-29,Newcastle,20.9,29,0,NA,NA
2015-11-30,Newcastle,19,27.7,0,NA,NA
2015-12-01,Newcastle,17.2,38,0,NA,NA
2015-12-02,Newcastle,20.2,24.8,0,NA,NA
2015-12-03,Newcastle,15.8,23,2.8,NA,NA
2015-12-04,Newcastle,14.3,24.4,0,NA,NA
2015-12-05,Newcastle,14.2,26,0,NA,NA
2015-12-06,Newcastle,14.4,28.3,0,NA,NA
2015-12-07,Newcastle,17.2,27,0,NA,NA
2015-12-08,Newcastle,18.8,30,0,NA,NA
2015-12-09,Newcastle,21.2,34,0.6,NA,NA
2015-12-10,Newcastle,19,27,14.4,NA,NA
2015-12-11,Newcastle,17.4,38,2,NA,NA
2015-12-12,Newcastle,18.5,25,0,NA,NA
2015-12-13,Newcastle,18.8,27.8,0,NA,NA
2015-12-14,Newcastle,16.4,30,0,NA,NA
2015-12-15,Newcastle,18.2,30.6,0,NA,NA
2015-12-16,Newcastle,20.4,25.5,0,NA,NA
2015-12-17,Newcastle,17.2,27.8,0,NA,NA
2015-12-18,Newcastle,17.2,30.5,0,NA,NA
2015-12-19,Newcastle,17.5,33.8,0,NA,NA
2015-12-20,Newcastle,17.4,38.5,0,NA,NA
2015-12-21,Newcastle,21.4,35.9,0,NA,NA
2015-12-22,Newcastle,18.3,21,37.9,NA,NA
2015-12-23,Newcastle,16.8,22.5,29.5,NA,NA
2015-12-24,Newcastle,18.6,NA,1.8,NA,NA
2015-12-25,Newcastle,NA,26,0,NA,NA
2015-12-26,Newcastle,17.2,31.5,0,NA,NA
2015-12-27,Newcastle,17.2,21.5,10,NA,NA
2015-12-28,Newcastle,16.8,21.8,0.6,NA,NA
2015-12-29,Newcastle,14.7,23.5,0,NA,NA
2015-12-30,Newcastle,12.6,24.7,0,NA,NA
2015-12-31,Newcastle,16.4,26.7,0,NA,NA
2016-01-01,Newcastle,16.8,25.8,0,NA,NA
2016-01-02,Newcastle,17.4,25.4,0,NA,NA
2016-01-03,Newcastle,18.4,24.2,1,NA,NA
2016-01-04,Newcastle,17.8,23.8,52,NA,NA
2016-01-05,Newcastle,18.7,21.8,21.5,NA,NA
2016-01-06,Newcastle,15.5,NA,216.3,NA,NA
2016-01-07,Newcastle,NA,23.2,25.4,NA,NA
2016-01-08,Newcastle,14.4,26.2,0.6,NA,NA
2016-01-09,Newcastle,16.8,NA,0,NA,NA
2016-01-10,Newcastle,NA,27.7,0,NA,NA
2016-01-11,Newcastle,18.2,36.7,0,NA,NA
2016-01-12,Newcastle,21.2,38,1.8,NA,NA
2016-01-13,Newcastle,22.5,30,0,NA,NA
2016-01-14,Newcastle,21.8,38.2,0,NA,NA
2016-01-15,Newcastle,15,22.5,46.8,NA,NA
2016-01-16,Newcastle,14.6,23.7,20.2,NA,NA
2016-01-17,Newcastle,17.2,24.2,4,NA,NA
2016-01-18,Newcastle,16.6,26.8,4.2,NA,NA
2016-01-19,Newcastle,16.5,32.5,0,NA,NA
2016-01-20,Newcastle,18.7,37,0,NA,NA
2016-01-21,Newcastle,22,37.2,0,NA,NA
2016-01-22,Newcastle,21.5,31.2,8.8,NA,NA
2016-01-23,Newcastle,22.2,30.1,23.6,NA,NA
2016-01-24,Newcastle,20,25.7,0.6,NA,NA
2016-01-25,Newcastle,20.4,28,0.4,NA,NA
2016-01-26,Newcastle,22.5,NA,0,NA,NA
2016-01-27,Newcastle,NA,27.5,0,NA,NA
2016-01-28,Newcastle,20,28.6,2.2,NA,NA
2016-01-29,Newcastle,21.2,30,0,NA,NA
2016-01-30,Newcastle,21.2,29.5,0,NA,NA
2016-01-31,Newcastle,19.6,32.9,0,NA,NA
2016-02-01,Newcastle,16.4,31,0,NA,NA
2016-02-02,Newcastle,17.2,27.2,0,NA,NA
2016-02-03,Newcastle,17.4,29.8,0,NA,NA
2016-02-04,Newcastle,19.8,24.6,26,NA,NA
2016-02-05,Newcastle,18.5,24.8,4.6,NA,NA
2016-02-06,Newcastle,16,NA,12.5,NA,NA
2016-02-07,Newcastle,NA,27,0.6,NA,NA
2016-02-08,Newcastle,19.1,27.4,0.4,NA,NA
2016-02-09,Newcastle,19.6,27.4,0,NA,NA
2016-02-10,Newcastle,17.5,28.8,0,NA,NA
2016-02-11,Newcastle,18,28.9,0,NA,NA
2016-02-12,Newcastle,19.8,29.2,0,NA,NA
2016-02-13,Newcastle,18.8,29.9,0,NA,NA
2016-02-14,Newcastle,22.5,36.5,0,NA,NA
2016-02-15,Newcastle,21.5,30.5,0.2,NA,NA
2016-02-16,Newcastle,19.3,28.7,3,NA,NA
2016-02-17,Newcastle,18.8,24.5,2.2,NA,NA
2016-02-18,Newcastle,20,26.5,0,NA,NA
2016-02-19,Newcastle,20.8,32.4,0,NA,NA
2016-02-20,Newcastle,23.2,29.7,0,NA,NA
2016-02-21,Newcastle,20.8,28.8,0,NA,NA
2016-02-22,Newcastle,20.5,NA,NA,NA,NA
2016-02-23,Newcastle,NA,NA,NA,NA,NA
2016-02-24,Newcastle,NA,NA,NA,NA,NA
2016-02-25,Newcastle,NA,NA,NA,NA,NA
2016-02-26,Newcastle,NA,NA,NA,NA,NA
2016-02-27,Newcastle,NA,NA,NA,NA,NA
2016-02-28,Newcastle,NA,NA,NA,NA,NA
2016-02-29,Newcastle,NA,NA,NA,NA,NA
2016-03-01,Newcastle,NA,NA,0,NA,NA
2016-03-02,Newcastle,NA,NA,0,NA,NA
2016-03-03,Newcastle,NA,NA,0,NA,NA
2016-03-04,Newcastle,NA,NA,0,NA,NA
2016-03-05,Newcastle,NA,NA,0,NA,NA
2016-03-06,Newcastle,NA,NA,0,NA,NA
2016-03-07,Newcastle,NA,NA,0,NA,NA
2016-03-08,Newcastle,NA,31,0,NA,NA
2016-03-09,Newcastle,20.5,32.8,0,NA,NA
2016-03-10,Newcastle,19,32,0,NA,NA
2016-03-11,Newcastle,23,31.5,0,NA,NA
2016-03-12,Newcastle,20.8,NA,0,NA,NA
2016-03-13,Newcastle,NA,30.7,0,NA,NA
2016-03-14,Newcastle,20.8,30.2,0,NA,NA
2016-03-15,Newcastle,21.5,25.2,0,NA,NA
2016-03-16,Newcastle,19,25.2,10,NA,NA
2016-03-17,Newcastle,19.2,NA,8.5,NA,NA
2016-03-18,Newcastle,19.5,30,0,NA,NA
2016-03-19,Newcastle,18.2,24,1,NA,NA
2016-03-20,Newcastle,14.8,24.2,0,NA,NA
2016-03-21,Newcastle,16,23.2,42,NA,NA
2016-03-22,Newcastle,15.8,23.5,0.4,NA,NA
2016-03-23,Newcastle,13.6,26.5,0.6,NA,NA
2016-03-24,Newcastle,14.2,28.2,0,NA,NA
2016-03-25,Newcastle,16.2,25.5,0,NA,NA
2016-03-26,Newcastle,15,27.2,0.2,NA,NA
2016-03-27,Newcastle,NA,NA,0,NA,NA
2016-03-28,Newcastle,18.6,29,0,NA,NA
2016-03-29,Newcastle,20.5,25.5,0,NA,NA
2016-03-30,Newcastle,18.9,28.2,8,NA,NA
2016-03-31,Newcastle,14.2,25.4,0,NA,NA
2016-04-01,Newcastle,14.2,27.2,0,NA,NA
2016-04-02,Newcastle,15,34,0,NA,NA
2016-04-03,Newcastle,17.6,26.8,0,NA,NA
2016-04-04,Newcastle,20.8,26.4,0,NA,NA
2016-04-05,Newcastle,16.6,30,0,NA,NA
2016-04-06,Newcastle,17.5,34.5,0,NA,NA
2016-04-07,Newcastle,20.4,23,0,NA,NA
2016-04-08,Newcastle,18,NA,0,NA,NA
2016-04-09,Newcastle,NA,25.2,1,NA,NA
2016-04-10,Newcastle,15.4,NA,0,NA,NA
2016-04-11,Newcastle,13,26.8,0,NA,NA
2016-04-12,Newcastle,16.5,24.2,0,NA,NA
2016-04-13,Newcastle,16,22.5,0.8,NA,NA
2016-04-14,Newcastle,16,23.8,12.6,NA,NA
2016-04-15,Newcastle,13.7,26.2,0,NA,NA
2016-04-16,Newcastle,13.2,27.2,0,NA,NA
2016-04-17,Newcastle,16.4,21.8,0,NA,NA
2016-04-18,Newcastle,15.1,22.7,36.2,NA,NA
2016-04-19,Newcastle,14.3,25.2,0.2,NA,NA
2016-04-20,Newcastle,14.2,25.2,0,NA,NA
2016-04-21,Newcastle,15.1,24.4,0.2,NA,NA
2016-04-22,Newcastle,14.6,26.4,0,NA,NA
2016-04-23,Newcastle,15.4,22.3,8,NA,NA
2016-04-24,Newcastle,14.6,NA,4.8,NA,NA
2016-04-25,Newcastle,NA,22.7,0,NA,NA
2016-04-26,Newcastle,13,24.7,0,NA,NA
2016-04-27,Newcastle,9.8,23.3,0,NA,NA
2016-04-28,Newcastle,13,26.5,0.2,NA,NA
2016-04-29,Newcastle,13.7,26.5,0.2,NA,NA
2016-04-30,Newcastle,16.5,23.7,0,NA,NA
2016-05-01,Newcastle,15.8,22.5,7.4,NA,NA
2016-05-02,Newcastle,13.4,24.8,2.6,NA,NA
2016-05-03,Newcastle,14.9,24.8,0.4,NA,NA
2016-05-04,Newcastle,13.4,26.6,0.1,NA,NA
2016-05-05,Newcastle,11.5,26,0,NA,NA
2016-05-06,Newcastle,10.9,25.1,0,NA,NA
2016-05-07,Newcastle,10,25.4,0,NA,NA
2016-05-08,Newcastle,15.2,23,0.3,NA,NA
2016-05-09,Newcastle,16,21.7,0.6,NA,NA
2016-05-10,Newcastle,16.5,23.2,0.4,NA,NA
2016-05-11,Newcastle,12.8,20.8,0,NA,NA
2016-05-12,Newcastle,12.7,22.3,0,NA,NA
2016-05-13,Newcastle,12.8,25.2,0,NA,NA
2016-05-14,Newcastle,9.2,26.3,0,NA,NA
2016-05-15,Newcastle,NA,25.2,0,NA,NA
2016-05-16,Newcastle,12.8,25.7,0,NA,NA
2016-05-17,Newcastle,13.3,26.5,0,NA,NA
2016-05-18,Newcastle,10.8,22.2,0,NA,NA
2016-05-19,Newcastle,9,22.7,0,NA,NA
2016-05-20,Newcastle,11.8,24.2,0,NA,NA
2016-05-21,Newcastle,10.4,22.8,0,NA,NA
2016-05-22,Newcastle,12.8,25.2,0,NA,NA
2016-05-23,Newcastle,12.2,27.6,0,NA,NA
2016-05-24,Newcastle,8.8,21.8,0,NA,NA
2016-05-25,Newcastle,9.2,21.3,0,NA,NA
2016-05-26,Newcastle,10.8,21.3,1,NA,NA
2016-05-27,Newcastle,10.8,NA,1.4,NA,NA
2016-05-28,Newcastle,NA,19.8,0,NA,NA
2016-05-29,Newcastle,9,19.2,0,NA,NA
2016-05-30,Newcastle,4.8,19.8,0,NA,NA
2016-05-31,Newcastle,4.2,20.9,0,NA,NA
2016-06-01,Newcastle,10,NA,20,NA,NA
2016-06-02,Newcastle,NA,19.2,0.2,NA,NA
2016-06-03,Newcastle,10.4,20.2,2.4,NA,NA
2016-06-04,Newcastle,13,18.8,5.8,NA,NA
2016-06-05,Newcastle,13.8,17.3,96,NA,NA
2016-06-06,Newcastle,12.4,19.6,17,NA,NA
2016-06-07,Newcastle,11.6,18.8,0,NA,NA
2016-06-08,Newcastle,11.5,20,0,NA,NA
2016-06-09,Newcastle,12.4,20,0,NA,NA
2016-06-10,Newcastle,13.3,20.6,0,NA,NA
2016-06-11,Newcastle,9.6,NA,0,NA,NA
2016-06-12,Newcastle,NA,17.6,0,NA,NA
2016-06-13,Newcastle,10.4,NA,0.8,NA,NA
2016-06-14,Newcastle,NA,NA,0,NA,NA
2016-06-15,Newcastle,NA,NA,0,NA,NA
2016-06-16,Newcastle,NA,20.2,0,NA,NA
2016-06-17,Newcastle,6.8,19.5,0.2,NA,NA
2016-06-18,Newcastle,11.8,20.2,2,NA,NA
2016-06-19,Newcastle,13.5,18.6,2.3,NA,NA
2016-06-20,Newcastle,13.8,NA,51.6,NA,NA
2016-06-21,Newcastle,13.7,16.5,0.7,NA,NA
2016-06-22,Newcastle,12.8,19.8,0,NA,NA
2016-06-23,Newcastle,8.5,17.3,0,NA,NA
2016-06-24,Newcastle,10.8,18,0,NA,NA
2016-06-25,Newcastle,5,14.5,1.8,NA,NA
2016-06-26,Newcastle,3,17.3,0,NA,NA
2016-06-27,Newcastle,NA,13,0,NA,NA
2016-06-28,Newcastle,7.6,17.4,0.6,NA,NA
2016-06-29,Newcastle,4.9,18.3,0,NA,NA
2016-06-30,Newcastle,3.6,17.2,0,NA,NA
2016-07-01,Newcastle,7.2,17,0,NA,NA
2016-07-02,Newcastle,6.5,NA,0,NA,NA
2016-07-03,Newcastle,NA,17.2,0,NA,NA
2016-07-04,Newcastle,4.6,17.2,0,NA,NA
2016-07-05,Newcastle,NA,19.2,2.6,NA,NA
2016-07-06,Newcastle,10.6,14.8,0,NA,NA
2016-07-07,Newcastle,12,17.2,2.8,NA,NA
2016-07-08,Newcastle,13,14.5,9,NA,NA
2016-07-09,Newcastle,11,18.2,6.2,NA,NA
2016-07-10,Newcastle,8.2,18.7,0.2,NA,NA
2016-07-11,Newcastle,11.4,22.3,0,NA,NA
2016-07-12,Newcastle,NA,19.5,0.2,NA,NA
2016-07-13,Newcastle,10.8,15.5,0,NA,NA
2016-07-14,Newcastle,5.5,15.3,0,NA,NA
2016-07-15,Newcastle,5,16.8,0,NA,NA
2016-07-16,Newcastle,7.3,18.2,0,NA,NA
2016-07-17,Newcastle,NA,18,4.8,NA,NA
2016-07-18,Newcastle,12,23.6,0.2,NA,NA
2016-07-19,Newcastle,13.5,25,0,NA,NA
2016-07-20,Newcastle,NA,18.7,19,NA,NA
2016-07-21,Newcastle,14,18.2,10.4,NA,NA
2016-07-22,Newcastle,13.4,25.5,0,NA,NA
2016-07-23,Newcastle,17,18.2,0,NA,NA
2016-07-24,Newcastle,6.7,12.9,0,NA,NA
2016-07-25,Newcastle,9.8,17.2,0,NA,NA
2016-07-26,Newcastle,10.9,18.8,0,NA,NA
2016-07-27,Newcastle,11.6,19.3,0,NA,NA
2016-07-28,Newcastle,8.8,19.4,0,NA,NA
2016-07-29,Newcastle,7.4,NA,0,NA,NA
2016-07-30,Newcastle,NA,19.4,0,NA,NA
2016-07-31,Newcastle,NA,20.2,0,NA,NA
2016-08-01,Newcastle,11.4,19.8,0,NA,NA
2016-08-02,Newcastle,11.5,18.6,0,NA,NA
2016-08-03,Newcastle,NA,16.8,10.8,NA,NA
2016-08-04,Newcastle,12.8,17.2,12.6,NA,NA
2016-08-05,Newcastle,11,15.8,7.6,NA,NA
2016-08-06,Newcastle,11,15.7,1.2,NA,NA
2016-08-07,Newcastle,10.9,17.8,2.2,NA,NA
2016-08-08,Newcastle,10,19,0.8,NA,NA
2016-08-09,Newcastle,9,20.6,0.2,NA,NA
2016-08-10,Newcastle,NA,25.2,0,NA,NA
2016-08-11,Newcastle,12.5,20.6,0.5,NA,NA
2016-08-12,Newcastle,6.2,18.8,0,NA,NA
2016-08-13,Newcastle,8.1,20.5,0,NA,NA
2016-08-14,Newcastle,NA,20,0,NA,NA
2016-08-15,Newcastle,NA,20.8,0,NA,NA
2016-08-16,Newcastle,10.5,22.8,0,NA,NA
2016-08-17,Newcastle,7.8,23.7,0,NA,NA
2016-08-18,Newcastle,8.2,23.2,0,NA,NA
2016-08-19,Newcastle,7.8,24.2,0,NA,NA
2016-08-20,Newcastle,12.5,19.3,0,NA,NA
2016-08-21,Newcastle,6.2,18.7,0,NA,NA
2016-08-22,Newcastle,4.6,13.7,0,NA,NA
2016-08-23,Newcastle,8,17.8,3.4,NA,NA
2016-08-24,Newcastle,11.7,16,1,NA,NA
